DTH,HAS,current_yield,future_yield,image_num,target_dry,target_fresh,tray,pos
8,48,40,140,890,100,120,32,12
8,48,40,140,902,100,120,32,12
7,49,40,120,920,100,120,32,12
7,49,40,120,938,100,120,32,12
7,49,50,130,953,100,120,32,12
6,50,50,110,971,100,120,32,12
6,50,50,110,989,100,120,32,12
6,50,60,120,1004,100,120,32,12
5,51,70,110,1022,100,120,32,12
5,51,70,110,1040,100,120,32,12
4,52,80,100,1055,100,120,32,12
4,52,80,100,1073,100,120,32,12
4,52,90,110,1091,100,120,32,12
4,52,100,120,1106,100,120,32,12
3,53,110,110,1124,100,120,32,12
3,53,110,110,1142,100,120,32,12
3,53,120,130,1157,100,120,32,12
2,54,130,120,1175,100,120,32,12
2,54,140,130,1193,100,120,32,12
2,54,140,130,1208,100,120,32,12
1,55,160,140,1226,100,120,32,12
1,55,160,140,1244,100,120,32,12
1,55,160,140,1259,100,120,32,12
0,56,170,140,1277,100,120,32,12
0,56,180,150,1295,100,120,32,12
0,56,190,160,1310,100,120,32,12
34,22,10,450,1,250,637.4,32,13
33,23,10,440,9,250,637.4,32,13
33,23,20,480,10,250,637.4,32,13
33,23,30,520,29,250,637.4,32,13
32,24,20,470,36,250,637.4,32,13
32,24,60,610,55,250,637.4,32,13
32,24,10,430,71,250,637.4,32,13
31,25,10,410,86,250,637.4,32,13
31,25,10,410,105,250,637.4,32,13
31,25,10,410,124,250,637.4,32,13
30,26,10,400,137,250,637.4,32,13
30,26,10,400,156,250,637.4,32,13
30,26,10,400,174,250,637.4,32,13
29,27,10,380,188,250,637.4,32,13
29,27,10,380,207,250,637.4,32,13
29,27,10,380,225,250,637.4,32,13
28,28,10,370,239,250,637.4,32,13
28,28,10,370,258,250,637.4,32,13
28,28,10,370,276,250,637.4,32,13
27,29,10,350,290,250,637.4,32,13
27,29,10,350,309,250,637.4,32,13
27,29,10,350,327,250,637.4,32,13
26,30,10,340,341,250,637.4,32,13
26,30,10,340,359,250,637.4,32,13
26,30,10,340,377,250,637.4,32,13
25,31,10,330,392,250,637.4,32,13
25,31,10,330,410,250,637.4,32,13
25,31,10,330,423,250,637.4,32,13
25,31,10,330,437,250,637.4,32,13
24,32,10,310,443,250,637.4,32,13
24,32,10,310,460,250,637.4,32,13
24,32,10,310,478,250,637.4,32,13
23,33,10,300,494,250,637.4,32,13
23,33,10,300,512,250,637.4,32,13
23,33,10,300,530,250,637.4,32,13
22,34,10,280,545,250,637.4,32,13
22,34,10,280,563,250,637.4,32,13
22,34,10,280,581,250,637.4,32,13
21,35,10,270,596,250,637.4,32,13
21,35,10,270,614,250,637.4,32,13
21,35,10,270,632,250,637.4,32,13
20,36,10,250,647,250,637.4,32,13
20,36,10,250,665,250,637.4,32,13
20,36,10,250,683,250,637.4,32,13
19,37,10,240,698,250,637.4,32,13
19,37,10,240,716,250,637.4,32,13
19,37,10,240,734,250,637.4,32,13
18,38,10,220,749,250,637.4,32,13
18,38,20,270,767,250,637.4,32,13
18,38,20,270,785,250,637.4,32,13
17,39,20,250,800,250,637.4,32,13
17,39,20,250,818,250,637.4,32,13
17,39,20,250,836,250,637.4,32,13
16,40,30,280,851,250,637.4,32,13
15,41,30,260,854,250,637.4,32,13
15,41,40,280,872,250,637.4,32,13
15,41,40,280,890,250,637.4,32,13
14,42,30,240,902,250,637.4,32,13
14,42,40,260,920,250,637.4,32,13
14,42,40,260,938,250,637.4,32,13
13,43,40,240,953,250,637.4,32,13
13,43,50,260,971,250,637.4,32,13
13,43,50,260,989,250,637.4,32,13
12,44,60,250,1004,250,637.4,32,13
12,44,70,260,1022,250,637.4,32,13
12,44,70,260,1040,250,637.4,32,13
11,45,80,250,1055,250,637.4,32,13
11,45,100,260,1073,250,637.4,32,13
11,45,100,260,1091,250,637.4,32,13
10,46,110,250,1106,250,637.4,32,13
10,46,130,270,1124,250,637.4,32,13
10,46,130,270,1142,250,637.4,32,13
9,47,150,270,1157,250,637.4,32,13
9,47,160,280,1175,250,637.4,32,13
9,47,160,280,1193,250,637.4,32,13
8,48,190,280,1208,250,637.4,32,13
8,48,200,290,1226,250,637.4,32,13
8,48,200,290,1244,250,637.4,32,13
7,49,210,280,1259,250,637.4,32,13
7,49,220,290,1277,250,637.4,32,13
7,49,220,290,1295,250,637.4,32,13
6,50,220,280,1310,250,637.4,32,13
6,50,230,290,1325,250,637.4,32,13
6,50,230,290,1352,250,637.4,32,13
5,51,240,280,1386,250,637.4,32,13
5,51,240,280,1408,250,637.4,32,13
5,51,240,280,1421,250,637.4,32,13
4,52,250,280,1441,250,637.4,32,13
4,52,250,280,1461,250,637.4,32,13
4,52,250,280,1472,250,637.4,32,13
3,53,260,280,1492,250,637.4,32,13
3,53,250,270,1511,250,637.4,32,13
2,54,260,270,1523,250,637.4,32,13
2,54,260,270,1543,250,637.4,32,13
2,54,260,270,1563,250,637.4,32,13
2,54,260,270,1574,250,637.4,32,13
1,55,260,250,1594,250,637.4,32,13
1,55,260,250,1614,250,637.4,32,13
1,55,270,260,1625,250,637.4,32,13
0,56,280,260,1645,250,637.4,32,13
0,56,280,260,1665,250,637.4,32,13
0,56,270,250,1676,250,637.4,32,13
26,30,10,340,1,30,40,32,14
25,31,10,330,9,30,40,32,14
25,31,20,370,10,30,40,32,14
24,32,40,430,29,30,40,32,14
24,32,10,310,36,30,40,32,14
24,32,10,310,55,30,40,32,14
24,32,10,310,71,30,40,32,14
23,33,10,300,86,30,40,32,14
23,33,10,300,105,30,40,32,14
23,33,10,300,124,30,40,32,14
22,34,10,280,137,30,40,32,14
22,34,10,280,156,30,40,32,14
22,34,10,280,174,30,40,32,14
21,35,10,270,188,30,40,32,14
21,35,10,270,207,30,40,32,14
21,35,10,270,225,30,40,32,14
20,36,10,250,239,30,40,32,14
20,36,10,250,258,30,40,32,14
20,36,10,250,276,30,40,32,14
19,37,10,240,290,30,40,32,14
19,37,10,240,309,30,40,32,14
19,37,10,240,327,30,40,32,14
18,38,10,220,341,30,40,32,14
18,38,10,220,359,30,40,32,14
18,38,10,220,377,30,40,32,14
17,39,10,210,392,30,40,32,14
17,39,10,210,410,30,40,32,14
16,40,10,190,423,30,40,32,14
16,40,10,190,437,30,40,32,14
16,40,10,190,443,30,40,32,14
16,40,10,190,460,30,40,32,14
16,40,10,190,478,30,40,32,14
15,41,10,180,494,30,40,32,14
15,41,10,180,512,30,40,32,14
15,41,10,180,530,30,40,32,14
14,42,10,160,545,30,40,32,14
14,42,10,160,563,30,40,32,14
14,42,10,160,581,30,40,32,14
13,43,10,140,596,30,40,32,14
13,43,10,140,614,30,40,32,14
13,43,10,140,632,30,40,32,14
12,44,10,130,647,30,40,32,14
12,44,10,130,665,30,40,32,14
12,44,10,130,683,30,40,32,14
11,45,10,110,698,30,40,32,14
11,45,10,110,716,30,40,32,14
10,46,10,100,734,30,40,32,14
10,46,10,100,749,30,40,32,14
10,46,10,100,767,30,40,32,14
10,46,10,100,785,30,40,32,14
9,47,10,80,800,30,40,32,14
9,47,10,80,818,30,40,32,14
9,47,10,80,836,30,40,32,14
8,48,10,70,851,30,40,32,14
7,49,10,50,854,30,40,32,14
7,49,20,80,872,30,40,32,14
6,50,20,70,890,30,40,32,14
6,50,20,70,902,30,40,32,14
6,50,20,70,920,30,40,32,14
6,50,20,70,938,30,40,32,14
5,51,20,50,953,30,40,32,14
5,51,20,50,971,30,40,32,14
5,51,30,70,989,30,40,32,14
4,52,30,50,1004,30,40,32,14
34,22,10,450,1,250,637.2,32,15
33,23,10,440,9,250,637.2,32,15
33,23,10,440,10,250,637.2,32,15
33,23,10,440,29,250,637.2,32,15
32,24,10,430,36,250,637.2,32,15
32,24,10,430,55,250,637.2,32,15
32,24,10,430,71,250,637.2,32,15
31,25,10,410,86,250,637.2,32,15
31,25,10,410,105,250,637.2,32,15
31,25,10,410,124,250,637.2,32,15
30,26,10,400,137,250,637.2,32,15
30,26,10,400,156,250,637.2,32,15
30,26,10,400,174,250,637.2,32,15
29,27,10,380,188,250,637.2,32,15
29,27,10,380,207,250,637.2,32,15
29,27,10,380,225,250,637.2,32,15
28,28,10,370,239,250,637.2,32,15
28,28,10,370,258,250,637.2,32,15
28,28,10,370,276,250,637.2,32,15
27,29,10,350,290,250,637.2,32,15
27,29,10,350,309,250,637.2,32,15
27,29,10,350,327,250,637.2,32,15
26,30,10,340,341,250,637.2,32,15
26,30,10,340,359,250,637.2,32,15
26,30,10,340,377,250,637.2,32,15
25,31,10,330,392,250,637.2,32,15
25,31,10,330,410,250,637.2,32,15
25,31,10,330,423,250,637.2,32,15
25,31,10,330,437,250,637.2,32,15
24,32,10,310,443,250,637.2,32,15
24,32,10,310,460,250,637.2,32,15
24,32,10,310,478,250,637.2,32,15
23,33,10,300,494,250,637.2,32,15
23,33,10,300,512,250,637.2,32,15
23,33,10,300,530,250,637.2,32,15
22,34,10,280,545,250,637.2,32,15
22,34,10,280,563,250,637.2,32,15
22,34,10,280,581,250,637.2,32,15
21,35,10,270,596,250,637.2,32,15
21,35,10,270,614,250,637.2,32,15
21,35,10,270,632,250,637.2,32,15
20,36,10,250,647,250,637.2,32,15
20,36,10,250,665,250,637.2,32,15
20,36,10,250,683,250,637.2,32,15
19,37,10,240,698,250,637.2,32,15
19,37,10,240,716,250,637.2,32,15
19,37,10,240,734,250,637.2,32,15
18,38,10,220,749,250,637.2,32,15
18,38,10,220,767,250,637.2,32,15
18,38,10,220,785,250,637.2,32,15
17,39,10,210,800,250,637.2,32,15
17,39,10,210,818,250,637.2,32,15
17,39,10,210,836,250,637.2,32,15
16,40,10,190,851,250,637.2,32,15
15,41,10,180,854,250,637.2,32,15
15,41,10,180,872,250,637.2,32,15
15,41,10,180,890,250,637.2,32,15
14,42,10,160,902,250,637.2,32,15
14,42,20,210,920,250,637.2,32,15
14,42,20,210,938,250,637.2,32,15
13,43,20,190,953,250,637.2,32,15
13,43,30,220,971,250,637.2,32,15
13,43,30,220,989,250,637.2,32,15
12,44,40,220,1004,250,637.2,32,15
12,44,40,220,1022,250,637.2,32,15
12,44,50,240,1040,250,637.2,32,15
11,45,50,220,1055,250,637.2,32,15
11,45,60,230,1073,250,637.2,32,15
11,45,70,240,1091,250,637.2,32,15
10,46,90,230,1106,250,637.2,32,15
10,46,100,240,1124,250,637.2,32,15
10,46,100,240,1142,250,637.2,32,15
9,47,120,240,1157,250,637.2,32,15
9,47,130,250,1175,250,637.2,32,15
9,47,130,250,1193,250,637.2,32,15
8,48,140,240,1208,250,637.2,32,15
8,48,140,240,1226,250,637.2,32,15
8,48,150,250,1244,250,637.2,32,15
7,49,160,240,1259,250,637.2,32,15
7,49,170,240,1277,250,637.2,32,15
7,49,170,240,1295,250,637.2,32,15
6,50,160,220,1310,250,637.2,32,15
6,50,160,220,1325,250,637.2,32,15
6,50,170,230,1352,250,637.2,32,15
5,51,170,210,1386,250,637.2,32,15
5,51,170,210,1408,250,637.2,32,15
5,51,190,230,1421,250,637.2,32,15
4,52,190,210,1441,250,637.2,32,15
4,52,200,230,1461,250,637.2,32,15
4,52,200,230,1472,250,637.2,32,15
3,53,200,210,1492,250,637.2,32,15
3,53,200,210,1511,250,637.2,32,15
2,54,220,220,1523,250,637.2,32,15
2,54,220,220,1543,250,637.2,32,15
2,54,220,220,1563,250,637.2,32,15
2,54,220,220,1574,250,637.2,32,15
1,55,230,220,1594,250,637.2,32,15
1,55,230,220,1614,250,637.2,32,15
1,55,250,240,1625,250,637.2,32,15
0,56,260,240,1645,250,637.2,32,15
0,56,260,240,1665,250,637.2,32,15
0,56,260,240,1676,250,637.2,32,15
31,25,10,410,1,130,176,32,16
31,25,10,410,9,130,176,32,16
30,26,10,400,10,130,176,32,16
30,26,10,400,29,130,176,32,16
30,26,10,400,36,130,176,32,16
29,27,10,380,55,130,176,32,16
29,27,10,380,71,130,176,32,16
29,27,10,380,86,130,176,32,16
28,28,10,370,105,130,176,32,16
28,28,10,370,124,130,176,32,16
28,28,10,370,137,130,176,32,16
27,29,10,350,156,130,176,32,16
27,29,10,350,174,130,176,32,16
27,29,10,350,188,130,176,32,16
26,30,10,340,207,130,176,32,16
26,30,10,340,225,130,176,32,16
26,30,10,340,239,130,176,32,16
25,31,10,330,258,130,176,32,16
25,31,10,330,276,130,176,32,16
25,31,10,330,290,130,176,32,16
24,32,10,310,309,130,176,32,16
24,32,10,310,327,130,176,32,16
24,32,10,310,341,130,176,32,16
23,33,10,300,359,130,176,32,16
23,33,10,300,377,130,176,32,16
23,33,10,300,392,130,176,32,16
22,34,10,280,410,130,176,32,16
22,34,10,280,423,130,176,32,16
22,34,10,280,437,130,176,32,16
22,34,10,280,443,130,176,32,16
21,35,10,270,460,130,176,32,16
21,35,10,270,478,130,176,32,16
21,35,10,270,494,130,176,32,16
20,36,10,250,512,130,176,32,16
20,36,10,250,530,130,176,32,16
20,36,10,250,545,130,176,32,16
19,37,10,240,563,130,176,32,16
19,37,10,240,581,130,176,32,16
19,37,10,240,596,130,176,32,16
18,38,10,220,614,130,176,32,16
18,38,10,220,632,130,176,32,16
18,38,10,220,647,130,176,32,16
17,39,10,210,665,130,176,32,16
17,39,10,210,683,130,176,32,16
17,39,10,210,698,130,176,32,16
16,40,10,190,716,130,176,32,16
16,40,10,190,734,130,176,32,16
16,40,10,190,749,130,176,32,16
15,41,10,180,767,130,176,32,16
15,41,10,180,785,130,176,32,16
15,41,10,180,800,130,176,32,16
14,42,10,160,818,130,176,32,16
14,42,10,160,836,130,176,32,16
14,42,10,160,851,130,176,32,16
13,43,10,140,854,130,176,32,16
12,44,10,130,872,130,176,32,16
12,44,10,130,890,130,176,32,16
12,44,10,130,902,130,176,32,16
11,45,10,110,920,130,176,32,16
11,45,10,110,938,130,176,32,16
11,45,10,110,953,130,176,32,16
10,46,10,100,971,130,176,32,16
10,46,10,100,989,130,176,32,16
10,46,10,100,1004,130,176,32,16
9,47,10,80,1022,130,176,32,16
9,47,10,80,1040,130,176,32,16
9,47,20,120,1055,130,176,32,16
8,48,20,100,1073,130,176,32,16
8,48,20,100,1091,130,176,32,16
8,48,30,130,1106,130,176,32,16
7,49,40,120,1124,130,176,32,16
7,49,40,120,1142,130,176,32,16
7,49,50,130,1157,130,176,32,16
6,50,60,120,1175,130,176,32,16
6,50,70,130,1193,130,176,32,16
6,50,70,130,1208,130,176,32,16
5,51,90,130,1226,130,176,32,16
5,51,90,130,1244,130,176,32,16
5,51,100,140,1259,130,176,32,16
4,52,110,130,1277,130,176,32,16
4,52,110,130,1295,130,176,32,16
4,52,130,150,1310,130,176,32,16
3,53,120,130,1325,130,176,32,16
3,53,130,140,1352,130,176,32,16
2,54,140,130,1386,130,176,32,16
2,54,130,120,1408,130,176,32,16
2,54,140,130,1421,130,176,32,16
1,55,150,130,1441,130,176,32,16
1,55,150,130,1461,130,176,32,16
1,55,160,140,1472,130,176,32,16
0,56,170,140,1492,130,176,32,16
0,56,170,140,1511,130,176,32,16
0,56,190,160,1523,130,176,32,16
34,22,10,450,1,270,688.8,32,17
33,23,10,440,9,270,688.8,32,17
33,23,30,520,10,270,688.8,32,17
33,23,50,600,29,270,688.8,32,17
32,24,20,470,36,270,688.8,32,17
32,24,60,610,55,270,688.8,32,17
32,24,10,430,71,270,688.8,32,17
31,25,10,410,86,270,688.8,32,17
31,25,10,410,105,270,688.8,32,17
31,25,10,410,124,270,688.8,32,17
30,26,10,400,137,270,688.8,32,17
30,26,10,400,156,270,688.8,32,17
30,26,10,400,174,270,688.8,32,17
29,27,10,380,188,270,688.8,32,17
29,27,10,380,207,270,688.8,32,17
29,27,10,380,225,270,688.8,32,17
28,28,10,370,239,270,688.8,32,17
28,28,10,370,258,270,688.8,32,17
28,28,10,370,276,270,688.8,32,17
27,29,10,350,290,270,688.8,32,17
27,29,10,350,309,270,688.8,32,17
27,29,10,350,327,270,688.8,32,17
26,30,10,340,341,270,688.8,32,17
26,30,10,340,359,270,688.8,32,17
26,30,10,340,377,270,688.8,32,17
25,31,10,330,392,270,688.8,32,17
25,31,10,330,410,270,688.8,32,17
25,31,10,330,423,270,688.8,32,17
25,31,10,330,437,270,688.8,32,17
24,32,10,310,443,270,688.8,32,17
24,32,10,310,460,270,688.8,32,17
24,32,10,310,478,270,688.8,32,17
23,33,10,300,494,270,688.8,32,17
23,33,10,300,512,270,688.8,32,17
23,33,10,300,530,270,688.8,32,17
22,34,10,280,545,270,688.8,32,17
22,34,10,280,563,270,688.8,32,17
22,34,10,280,581,270,688.8,32,17
21,35,10,270,596,270,688.8,32,17
21,35,10,270,614,270,688.8,32,17
21,35,10,270,632,270,688.8,32,17
20,36,10,250,647,270,688.8,32,17
20,36,10,250,665,270,688.8,32,17
20,36,10,250,683,270,688.8,32,17
19,37,10,240,698,270,688.8,32,17
19,37,20,280,716,270,688.8,32,17
19,37,20,280,734,270,688.8,32,17
18,38,20,270,749,270,688.8,32,17
18,38,20,270,767,270,688.8,32,17
18,38,20,270,785,270,688.8,32,17
17,39,30,290,800,270,688.8,32,17
17,39,30,290,818,270,688.8,32,17
17,39,30,290,836,270,688.8,32,17
16,40,40,300,851,270,688.8,32,17
15,41,40,280,854,270,688.8,32,17
15,41,50,300,872,270,688.8,32,17
15,41,50,300,890,270,688.8,32,17
14,42,40,260,902,270,688.8,32,17
14,42,50,280,920,270,688.8,32,17
14,42,60,290,938,270,688.8,32,17
13,43,60,270,953,270,688.8,32,17
13,43,80,290,971,270,688.8,32,17
13,43,70,280,989,270,688.8,32,17
12,44,80,270,1004,270,688.8,32,17
12,44,90,280,1022,270,688.8,32,17
12,44,100,290,1040,270,688.8,32,17
11,45,100,260,1055,270,688.8,32,17
11,45,120,280,1073,270,688.8,32,17
11,45,120,280,1091,270,688.8,32,17
10,46,130,270,1106,270,688.8,32,17
10,46,140,280,1124,270,688.8,32,17
10,46,140,280,1142,270,688.8,32,17
9,47,150,270,1157,270,688.8,32,17
9,47,160,280,1175,270,688.8,32,17
9,47,160,280,1193,270,688.8,32,17
8,48,160,260,1208,270,688.8,32,17
8,48,170,270,1226,270,688.8,32,17
8,48,170,270,1244,270,688.8,32,17
7,49,170,240,1259,270,688.8,32,17
7,49,180,250,1277,270,688.8,32,17
7,49,190,260,1295,270,688.8,32,17
6,50,190,250,1310,270,688.8,32,17
6,50,200,260,1325,270,688.8,32,17
6,50,210,270,1352,270,688.8,32,17
5,51,210,250,1386,270,688.8,32,17
5,51,220,260,1408,270,688.8,32,17
5,51,220,260,1421,270,688.8,32,17
4,52,230,260,1441,270,688.8,32,17
4,52,230,260,1461,270,688.8,32,17
4,52,230,260,1472,270,688.8,32,17
3,53,230,250,1492,270,688.8,32,17
3,53,230,250,1511,270,688.8,32,17
2,54,240,240,1523,270,688.8,32,17
2,54,240,240,1543,270,688.8,32,17
2,54,240,240,1563,270,688.8,32,17
2,54,230,230,1574,270,688.8,32,17
1,55,240,230,1594,270,688.8,32,17
1,55,240,230,1614,270,688.8,32,17
1,55,240,230,1625,270,688.8,32,17
0,56,250,230,1645,270,688.8,32,17
0,56,240,220,1665,270,688.8,32,17
0,56,240,220,1676,270,688.8,32,17
27,29,10,350,1,10,141.9,32,18
26,30,20,380,9,10,141.9,32,18
26,30,40,460,10,10,141.9,32,18
25,31,50,470,29,10,141.9,32,18
25,31,30,410,36,10,141.9,32,18
25,31,70,510,55,10,141.9,32,18
25,31,10,330,71,10,141.9,32,18
24,32,10,310,86,10,141.9,32,18
24,32,10,310,105,10,141.9,32,18
24,32,10,310,124,10,141.9,32,18
23,33,10,300,137,10,141.9,32,18
23,33,10,300,156,10,141.9,32,18
23,33,10,300,174,10,141.9,32,18
22,34,10,280,188,10,141.9,32,18
22,34,10,280,207,10,141.9,32,18
22,34,10,280,225,10,141.9,32,18
21,35,10,270,239,10,141.9,32,18
21,35,10,270,258,10,141.9,32,18
21,35,10,270,276,10,141.9,32,18
20,36,10,250,290,10,141.9,32,18
20,36,10,250,309,10,141.9,32,18
20,36,10,250,327,10,141.9,32,18
19,37,10,240,341,10,141.9,32,18
19,37,10,240,359,10,141.9,32,18
19,37,10,240,377,10,141.9,32,18
18,38,10,220,392,10,141.9,32,18
18,38,10,220,410,10,141.9,32,18
18,38,10,220,423,10,141.9,32,18
17,39,10,210,437,10,141.9,32,18
17,39,10,210,443,10,141.9,32,18
17,39,10,210,460,10,141.9,32,18
17,39,10,210,478,10,141.9,32,18
16,40,10,190,494,10,141.9,32,18
16,40,10,190,512,10,141.9,32,18
16,40,10,190,530,10,141.9,32,18
15,41,10,180,545,10,141.9,32,18
15,41,10,180,563,10,141.9,32,18
15,41,10,180,581,10,141.9,32,18
14,42,10,160,596,10,141.9,32,18
14,42,10,160,614,10,141.9,32,18
14,42,10,160,632,10,141.9,32,18
13,43,10,140,647,10,141.9,32,18
13,43,10,140,665,10,141.9,32,18
13,43,10,140,683,10,141.9,32,18
12,44,10,130,698,10,141.9,32,18
12,44,10,130,716,10,141.9,32,18
11,45,20,160,734,10,141.9,32,18
11,45,10,110,749,10,141.9,32,18
34,22,10,450,1,320,727.2,32,19
33,23,10,440,9,320,727.2,32,19
33,23,50,600,10,320,727.2,32,19
33,23,50,600,29,320,727.2,32,19
32,24,10,430,36,320,727.2,32,19
32,24,10,430,55,320,727.2,32,19
32,24,10,430,71,320,727.2,32,19
31,25,10,410,86,320,727.2,32,19
31,25,10,410,105,320,727.2,32,19
31,25,10,410,124,320,727.2,32,19
30,26,10,400,137,320,727.2,32,19
30,26,10,400,156,320,727.2,32,19
30,26,10,400,174,320,727.2,32,19
29,27,10,380,188,320,727.2,32,19
29,27,10,380,207,320,727.2,32,19
29,27,10,380,225,320,727.2,32,19
28,28,10,370,239,320,727.2,32,19
28,28,10,370,258,320,727.2,32,19
28,28,10,370,276,320,727.2,32,19
27,29,10,350,290,320,727.2,32,19
27,29,10,350,309,320,727.2,32,19
27,29,10,350,327,320,727.2,32,19
26,30,10,340,341,320,727.2,32,19
26,30,10,340,359,320,727.2,32,19
26,30,10,340,377,320,727.2,32,19
25,31,10,330,392,320,727.2,32,19
25,31,10,330,410,320,727.2,32,19
25,31,10,330,423,320,727.2,32,19
25,31,10,330,437,320,727.2,32,19
24,32,10,310,443,320,727.2,32,19
24,32,10,310,460,320,727.2,32,19
24,32,10,310,478,320,727.2,32,19
23,33,10,300,494,320,727.2,32,19
23,33,10,300,512,320,727.2,32,19
23,33,10,300,530,320,727.2,32,19
22,34,10,280,545,320,727.2,32,19
22,34,10,280,563,320,727.2,32,19
22,34,10,280,581,320,727.2,32,19
21,35,10,270,596,320,727.2,32,19
21,35,10,270,614,320,727.2,32,19
21,35,10,270,632,320,727.2,32,19
20,36,10,250,647,320,727.2,32,19
20,36,10,250,665,320,727.2,32,19
20,36,10,250,683,320,727.2,32,19
19,37,20,280,698,320,727.2,32,19
19,37,20,280,716,320,727.2,32,19
19,37,20,280,734,320,727.2,32,19
18,38,20,270,749,320,727.2,32,19
18,38,20,270,767,320,727.2,32,19
18,38,30,310,785,320,727.2,32,19
17,39,30,290,800,320,727.2,32,19
17,39,30,290,818,320,727.2,32,19
17,39,30,290,836,320,727.2,32,19
16,40,40,300,851,320,727.2,32,19
15,41,40,280,854,320,727.2,32,19
15,41,50,300,872,320,727.2,32,19
15,41,60,310,890,320,727.2,32,19
14,42,50,280,902,320,727.2,32,19
14,42,60,290,920,320,727.2,32,19
14,42,70,300,938,320,727.2,32,19
13,43,80,290,953,320,727.2,32,19
13,43,90,300,971,320,727.2,32,19
13,43,90,300,989,320,727.2,32,19
12,44,100,290,1004,320,727.2,32,19
12,44,110,300,1022,320,727.2,32,19
12,44,120,300,1040,320,727.2,32,19
11,45,120,280,1055,320,727.2,32,19
11,45,130,290,1073,320,727.2,32,19
11,45,130,290,1091,320,727.2,32,19
10,46,140,280,1106,320,727.2,32,19
10,46,140,280,1124,320,727.2,32,19
10,46,140,280,1142,320,727.2,32,19
9,47,160,280,1157,320,727.2,32,19
9,47,160,280,1175,320,727.2,32,19
9,47,160,280,1193,320,727.2,32,19
8,48,170,270,1208,320,727.2,32,19
8,48,170,270,1226,320,727.2,32,19
8,48,170,270,1244,320,727.2,32,19
7,49,180,250,1259,320,727.2,32,19
7,49,180,250,1277,320,727.2,32,19
7,49,190,260,1295,320,727.2,32,19
6,50,210,270,1310,320,727.2,32,19
6,50,210,270,1325,320,727.2,32,19
6,50,220,280,1352,320,727.2,32,19
5,51,220,260,1386,320,727.2,32,19
5,51,220,260,1408,320,727.2,32,19
5,51,230,270,1421,320,727.2,32,19
4,52,230,260,1441,320,727.2,32,19
4,52,230,260,1461,320,727.2,32,19
4,52,230,260,1472,320,727.2,32,19
3,53,230,250,1492,320,727.2,32,19
3,53,230,250,1511,320,727.2,32,19
2,54,240,240,1523,320,727.2,32,19
2,54,240,240,1543,320,727.2,32,19
2,54,240,240,1563,320,727.2,32,19
2,54,240,240,1574,320,727.2,32,19
1,55,250,240,1594,320,727.2,32,19
1,55,250,240,1614,320,727.2,32,19
1,55,260,250,1625,320,727.2,32,19
0,56,270,250,1645,320,727.2,32,19
0,56,270,250,1665,320,727.2,32,19
0,56,270,250,1676,320,727.2,32,19
25,31,10,330,1,5,51.2,32,20
24,32,10,310,9,5,51.2,32,20
24,32,10,310,10,5,51.2,32,20
23,33,10,300,29,5,51.2,32,20
23,33,10,300,36,5,51.2,32,20
23,33,10,300,55,5,51.2,32,20
23,33,10,300,71,5,51.2,32,20
22,34,10,280,86,5,51.2,32,20
22,34,10,280,105,5,51.2,32,20
21,35,10,270,124,5,51.2,32,20
21,35,10,270,137,5,51.2,32,20
21,35,10,270,156,5,51.2,32,20
21,35,10,270,174,5,51.2,32,20
20,36,10,250,188,5,51.2,32,20
20,36,10,250,207,5,51.2,32,20
20,36,10,250,225,5,51.2,32,20
19,37,10,240,239,5,51.2,32,20
19,37,10,240,258,5,51.2,32,20
19,37,10,240,276,5,51.2,32,20
18,38,10,220,290,5,51.2,32,20
18,38,10,220,309,5,51.2,32,20
18,38,10,220,327,5,51.2,32,20
17,39,10,210,341,5,51.2,32,20
17,39,10,210,359,5,51.2,32,20
17,39,10,210,377,5,51.2,32,20
16,40,10,190,392,5,51.2,32,20
34,22,10,450,1,280,752.3,33,1
33,23,10,440,9,280,752.3,33,1
33,23,10,440,10,280,752.3,33,1
33,23,20,480,29,280,752.3,33,1
32,24,10,430,36,280,752.3,33,1
32,24,20,470,55,280,752.3,33,1
32,24,10,430,71,280,752.3,33,1
31,25,10,410,86,280,752.3,33,1
31,25,10,410,105,280,752.3,33,1
31,25,10,410,124,280,752.3,33,1
30,26,10,400,137,280,752.3,33,1
30,26,10,400,156,280,752.3,33,1
30,26,10,400,174,280,752.3,33,1
29,27,10,380,188,280,752.3,33,1
29,27,10,380,207,280,752.3,33,1
29,27,10,380,225,280,752.3,33,1
28,28,10,370,239,280,752.3,33,1
28,28,10,370,258,280,752.3,33,1
28,28,10,370,276,280,752.3,33,1
27,29,10,350,290,280,752.3,33,1
27,29,10,350,309,280,752.3,33,1
27,29,10,350,327,280,752.3,33,1
26,30,10,340,341,280,752.3,33,1
26,30,10,340,359,280,752.3,33,1
26,30,10,340,377,280,752.3,33,1
25,31,10,330,392,280,752.3,33,1
25,31,10,330,410,280,752.3,33,1
25,31,10,330,423,280,752.3,33,1
25,31,10,330,437,280,752.3,33,1
24,32,10,310,443,280,752.3,33,1
24,32,10,310,460,280,752.3,33,1
24,32,10,310,478,280,752.3,33,1
23,33,10,300,494,280,752.3,33,1
23,33,10,300,512,280,752.3,33,1
23,33,10,300,530,280,752.3,33,1
22,34,10,280,545,280,752.3,33,1
22,34,10,280,563,280,752.3,33,1
22,34,10,280,581,280,752.3,33,1
