,DTH,HAS,current_yield,date,future_yield,image_num,name,pos,target_dry,target_fresh,tray
1553,15,41,30,2016-01-02:13-57-03,1,872,PSI_Tray032_2016-01-02--13-57-03_top_1-3_872.png,p-3,260,738.5,32
1655,12,44,20,2016-01-02:13-57-03,1,872,PSI_Tray032_2016-01-02--13-57-03_top_1-4_872.png,p-4,160,209,32
1748,15,41,10,2016-01-02:13-57-03,1,872,PSI_Tray032_2016-01-02--13-57-03_top_1-5_872.png,p-5,230,583.2,32
1898,15,41,60,2016-01-02:13-57-03,1,872,PSI_Tray032_2016-01-02--13-57-03_top_2-2_872.png,p-7,280,734.3,32
2026,15,41,10,2016-01-02:13-57-03,1,872,PSI_Tray032_2016-01-02--13-57-03_top_2-4_872.png,p-9,110,277.1,32
2128,9,47,10,2016-01-02:13-57-03,1,872,PSI_Tray032_2016-01-02--13-57-03_top_2-5_872.png,p-10,110,132,32
2210,15,41,10,2016-01-02:13-57-03,1,872,PSI_Tray032_2016-01-02--13-57-03_top_3-1_872.png,p-11,190,549.6,32
2312,8,48,40,2016-01-02:13-57-03,1,872,PSI_Tray032_2016-01-02--13-57-03_top_3-2_872.png,p-12,100,120,32
2394,15,41,40,2016-01-02:13-57-03,1,872,PSI_Tray032_2016-01-02--13-57-03_top_3-3_872.png,p-13,250,637.4,32
2496,7,49,20,2016-01-02:13-57-03,1,872,PSI_Tray032_2016-01-02--13-57-03_top_3-4_872.png,p-14,30,40,32
2560,15,41,10,2016-01-02:13-57-03,1,872,PSI_Tray032_2016-01-02--13-57-03_top_3-5_872.png,p-15,250,637.2,32
2662,12,44,10,2016-01-02:13-57-03,1,872,PSI_Tray032_2016-01-02--13-57-03_top_4-1_872.png,p-16,130,176,32
2755,15,41,50,2016-01-02:13-57-03,1,872,PSI_Tray032_2016-01-02--13-57-03_top_4-2_872.png,p-17,270,688.8,32
2905,15,41,50,2016-01-02:13-57-03,1,872,PSI_Tray032_2016-01-02--13-57-03_top_4-4_872.png,p-19,320,727.2,32
3033,15,41,20,2016-01-02:13-57-59,1,872,PSI_Tray033_2016-01-02--13-57-59_top_1-1_872.png,p-1,280,752.3,33
3135,4,52,40,2016-01-02:13-57-59,1,872,PSI_Tray033_2016-01-02--13-57-59_top_1-2_872.png,p-2,50,64.3,33
3199,15,41,50,2016-01-02:13-57-59,1,872,PSI_Tray033_2016-01-02--13-57-59_top_1-3_872.png,p-3,290,803.4,33
3301,12,44,20,2016-01-02:13-57-59,1,872,PSI_Tray033_2016-01-02--13-57-59_top_1-4_872.png,p-4,150,193,33
3394,15,41,10,2016-01-02:13-57-59,1,872,PSI_Tray033_2016-01-02--13-57-59_top_1-5_872.png,p-5,270,680.4,33
3544,15,41,50,2016-01-02:13-57-59,1,872,PSI_Tray033_2016-01-02--13-57-59_top_2-2_872.png,p-7,230,639.3,33
3672,15,41,60,2016-01-02:13-57-59,1,872,PSI_Tray033_2016-01-02--13-57-59_top_2-4_872.png,p-9,320,820.8,33
3774,8,48,10,2016-01-02:13-57-59,1,872,PSI_Tray033_2016-01-02--13-57-59_top_2-5_872.png,p-10,90,118,33
3856,15,41,10,2016-01-02:13-57-59,1,872,PSI_Tray033_2016-01-02--13-57-59_top_3-1_872.png,p-11,220,576.5,33
3958,8,48,50,2016-01-02:13-57-59,1,872,PSI_Tray033_2016-01-02--13-57-59_top_3-2_872.png,p-12,100,133.4,33
4040,15,41,40,2016-01-02:13-57-59,1,872,PSI_Tray033_2016-01-02--13-57-59_top_3-3_872.png,p-13,260,713.7,33
4142,6,50,50,2016-01-02:13-57-59,1,872,PSI_Tray033_2016-01-02--13-57-59_top_3-4_872.png,p-14,40,58.4,33
4206,15,41,30,2016-01-02:13-57-59,1,872,PSI_Tray033_2016-01-02--13-57-59_top_3-5_872.png,p-15,320,729.6,33
4308,12,44,10,2016-01-02:13-57-59,1,872,PSI_Tray033_2016-01-02--13-57-59_top_4-1_872.png,p-16,120,157,33
4401,15,41,50,2016-01-02:13-57-59,1,872,PSI_Tray033_2016-01-02--13-57-59_top_4-2_872.png,p-17,280,701.6,33
4551,15,41,40,2016-01-02:13-57-59,1,872,PSI_Tray033_2016-01-02--13-57-59_top_4-4_872.png,p-19,290,804.2,33
4679,15,41,10,2016-01-02:13-58-52,1,871,PSI_Tray034_2016-01-02--13-58-52_top_1-1_871.png,p-1,170,235.3,34
4781,7,49,10,2016-01-02:13-58-52,1,871,PSI_Tray034_2016-01-02--13-58-52_top_1-2_871.png,p-2,30,38.8,34
4845,15,41,10,2016-01-02:13-58-52,1,871,PSI_Tray034_2016-01-02--13-58-52_top_1-3_871.png,p-3,130,182.6,34
4947,12,44,20,2016-01-02:13-58-52,1,871,PSI_Tray034_2016-01-02--13-58-52_top_1-4_871.png,p-4,150,184,34
5040,15,41,10,2016-01-02:13-58-52,1,871,PSI_Tray034_2016-01-02--13-58-52_top_1-5_871.png,p-5,200,262.8,34
5190,15,41,30,2016-01-02:13-58-52,1,871,PSI_Tray034_2016-01-02--13-58-52_top_2-2_871.png,p-7,240,317.5,34
5318,15,41,20,2016-01-02:13-58-52,1,871,PSI_Tray034_2016-01-02--13-58-52_top_2-4_871.png,p-9,220,288.7,34
5420,8,48,10,2016-01-02:13-58-52,1,871,PSI_Tray034_2016-01-02--13-58-52_top_2-5_871.png,p-10,70,88.6,34
5502,15,41,10,2016-01-02:13-58-52,1,871,PSI_Tray034_2016-01-02--13-58-52_top_3-1_871.png,p-11,180,243.7,34
5604,8,48,20,2016-01-02:13-58-52,1,871,PSI_Tray034_2016-01-02--13-58-52_top_3-2_871.png,p-12,70,87.5,34
5686,15,41,50,2016-01-02:13-58-52,1,871,PSI_Tray034_2016-01-02--13-58-52_top_3-3_871.png,p-13,260,344.7,34
5788,4,52,40,2016-01-02:13-58-52,1,871,PSI_Tray034_2016-01-02--13-58-52_top_3-4_871.png,p-14,50,58.3,34
5852,15,41,30,2016-01-02:13-58-52,1,871,PSI_Tray034_2016-01-02--13-58-52_top_3-5_871.png,p-15,340,439.8,34
5954,12,44,10,2016-01-02:13-58-52,1,871,PSI_Tray034_2016-01-02--13-58-52_top_4-1_871.png,p-16,160,213,34
6047,15,41,20,2016-01-02:13-58-52,1,871,PSI_Tray034_2016-01-02--13-58-52_top_4-2_871.png,p-17,220,295.6,34
6197,15,41,60,2016-01-02:13-58-52,1,871,PSI_Tray034_2016-01-02--13-58-52_top_4-4_871.png,p-19,320,422.1,34
1388,15,41,10,2016-01-02:18-06-58,1,890,PSI_Tray032_2016-01-02--18-06-58_top_1-1_890.png,p-1,270,674.3,32
1490,4,52,20,2016-01-02:18-06-58,1,890,PSI_Tray032_2016-01-02--18-06-58_top_1-2_890.png,p-2,50,59,32
1554,15,41,30,2016-01-02:18-06-58,1,890,PSI_Tray032_2016-01-02--18-06-58_top_1-3_890.png,p-3,260,738.5,32
1656,12,44,20,2016-01-02:18-06-58,1,890,PSI_Tray032_2016-01-02--18-06-58_top_1-4_890.png,p-4,160,209,32
1749,15,41,10,2016-01-02:18-06-58,1,890,PSI_Tray032_2016-01-02--18-06-58_top_1-5_890.png,p-5,230,583.2,32
1899,15,41,70,2016-01-02:18-06-58,1,890,PSI_Tray032_2016-01-02--18-06-58_top_2-2_890.png,p-7,280,734.3,32
2027,15,41,10,2016-01-02:18-06-58,1,890,PSI_Tray032_2016-01-02--18-06-58_top_2-4_890.png,p-9,110,277.1,32
2129,8,48,10,2016-01-02:18-06-58,1,890,PSI_Tray032_2016-01-02--18-06-58_top_2-5_890.png,p-10,110,132,32
2211,15,41,10,2016-01-02:18-06-58,1,890,PSI_Tray032_2016-01-02--18-06-58_top_3-1_890.png,p-11,190,549.6,32
2313,8,48,40,2016-01-02:18-06-58,1,890,PSI_Tray032_2016-01-02--18-06-58_top_3-2_890.png,p-12,100,120,32
2395,15,41,40,2016-01-02:18-06-58,1,890,PSI_Tray032_2016-01-02--18-06-58_top_3-3_890.png,p-13,250,637.4,32
2497,6,50,20,2016-01-02:18-06-58,1,890,PSI_Tray032_2016-01-02--18-06-58_top_3-4_890.png,p-14,30,40,32
2561,15,41,10,2016-01-02:18-06-58,1,890,PSI_Tray032_2016-01-02--18-06-58_top_3-5_890.png,p-15,250,637.2,32
2663,12,44,10,2016-01-02:18-06-58,1,890,PSI_Tray032_2016-01-02--18-06-58_top_4-1_890.png,p-16,130,176,32
2756,15,41,50,2016-01-02:18-06-58,1,890,PSI_Tray032_2016-01-02--18-06-58_top_4-2_890.png,p-17,270,688.8,32
2906,15,41,60,2016-01-02:18-06-58,1,890,PSI_Tray032_2016-01-02--18-06-58_top_4-4_890.png,p-19,320,727.2,32
3034,15,41,20,2016-01-02:18-08-01,1,890,PSI_Tray033_2016-01-02--18-08-01_top_1-1_890.png,p-1,280,752.3,33
3136,4,52,40,2016-01-02:18-08-01,1,890,PSI_Tray033_2016-01-02--18-08-01_top_1-2_890.png,p-2,50,64.3,33
3200,15,41,50,2016-01-02:18-08-01,1,890,PSI_Tray033_2016-01-02--18-08-01_top_1-3_890.png,p-3,290,803.4,33
3302,12,44,20,2016-01-02:18-08-01,1,890,PSI_Tray033_2016-01-02--18-08-01_top_1-4_890.png,p-4,150,193,33
3395,15,41,10,2016-01-02:18-08-01,1,890,PSI_Tray033_2016-01-02--18-08-01_top_1-5_890.png,p-5,270,680.4,33
3545,15,41,50,2016-01-02:18-08-01,1,890,PSI_Tray033_2016-01-02--18-08-01_top_2-2_890.png,p-7,230,639.3,33
3673,15,41,60,2016-01-02:18-08-01,1,890,PSI_Tray033_2016-01-02--18-08-01_top_2-4_890.png,p-9,320,820.8,33
3775,8,48,10,2016-01-02:18-08-01,1,890,PSI_Tray033_2016-01-02--18-08-01_top_2-5_890.png,p-10,90,118,33
3857,15,41,10,2016-01-02:18-08-01,1,890,PSI_Tray033_2016-01-02--18-08-01_top_3-1_890.png,p-11,220,576.5,33
3959,8,48,50,2016-01-02:18-08-01,1,890,PSI_Tray033_2016-01-02--18-08-01_top_3-2_890.png,p-12,100,133.4,33
4041,15,41,40,2016-01-02:18-08-01,1,890,PSI_Tray033_2016-01-02--18-08-01_top_3-3_890.png,p-13,260,713.7,33
4143,5,51,60,2016-01-02:18-08-01,1,890,PSI_Tray033_2016-01-02--18-08-01_top_3-4_890.png,p-14,40,58.4,33
4207,15,41,30,2016-01-02:18-08-01,1,890,PSI_Tray033_2016-01-02--18-08-01_top_3-5_890.png,p-15,320,729.6,33
4309,12,44,10,2016-01-02:18-08-01,1,890,PSI_Tray033_2016-01-02--18-08-01_top_4-1_890.png,p-16,120,157,33
4402,15,41,50,2016-01-02:18-08-01,1,890,PSI_Tray033_2016-01-02--18-08-01_top_4-2_890.png,p-17,280,701.6,33
4552,15,41,40,2016-01-02:18-08-01,1,890,PSI_Tray033_2016-01-02--18-08-01_top_4-4_890.png,p-19,290,804.2,33
4680,15,41,10,2016-01-02:18-08-54,1,889,PSI_Tray034_2016-01-02--18-08-54_top_1-1_889.png,p-1,170,235.3,34
4782,7,49,20,2016-01-02:18-08-54,1,889,PSI_Tray034_2016-01-02--18-08-54_top_1-2_889.png,p-2,30,38.8,34
4846,15,41,10,2016-01-02:18-08-54,1,889,PSI_Tray034_2016-01-02--18-08-54_top_1-3_889.png,p-3,130,182.6,34
4948,12,44,20,2016-01-02:18-08-54,1,889,PSI_Tray034_2016-01-02--18-08-54_top_1-4_889.png,p-4,150,184,34
5041,15,41,10,2016-01-02:18-08-54,1,889,PSI_Tray034_2016-01-02--18-08-54_top_1-5_889.png,p-5,200,262.8,34
5191,15,41,30,2016-01-02:18-08-54,1,889,PSI_Tray034_2016-01-02--18-08-54_top_2-2_889.png,p-7,240,317.5,34
5319,15,41,20,2016-01-02:18-08-54,1,889,PSI_Tray034_2016-01-02--18-08-54_top_2-4_889.png,p-9,220,288.7,34
5421,8,48,10,2016-01-02:18-08-54,1,889,PSI_Tray034_2016-01-02--18-08-54_top_2-5_889.png,p-10,70,88.6,34
5503,15,41,10,2016-01-02:18-08-54,1,889,PSI_Tray034_2016-01-02--18-08-54_top_3-1_889.png,p-11,180,243.7,34
5605,8,48,20,2016-01-02:18-08-54,1,889,PSI_Tray034_2016-01-02--18-08-54_top_3-2_889.png,p-12,70,87.5,34
5687,15,41,50,2016-01-02:18-08-54,1,889,PSI_Tray034_2016-01-02--18-08-54_top_3-3_889.png,p-13,260,344.7,34
5789,3,53,40,2016-01-02:18-08-54,1,889,PSI_Tray034_2016-01-02--18-08-54_top_3-4_889.png,p-14,50,58.3,34
5853,15,41,30,2016-01-02:18-08-54,1,889,PSI_Tray034_2016-01-02--18-08-54_top_3-5_889.png,p-15,340,439.8,34
5955,12,44,10,2016-01-02:18-08-54,1,889,PSI_Tray034_2016-01-02--18-08-54_top_4-1_889.png,p-16,160,213,34
6048,15,41,20,2016-01-02:18-08-54,1,889,PSI_Tray034_2016-01-02--18-08-54_top_4-2_889.png,p-17,220,295.6,34
6198,15,41,60,2016-01-02:18-08-54,1,889,PSI_Tray034_2016-01-02--18-08-54_top_4-4_889.png,p-19,320,422.1,34
50,14,42,10,2016-01-02:18-34-02,1,586,PSI_Tray031_2016-01-02--18-34-02_top_1-1_589.png,p-1,220,266,31
129,8,48,20,2016-01-02:18-34-02,1,586,PSI_Tray031_2016-01-02--18-34-02_top_1-2_589.png,p-2,40,51.3,31
185,14,42,10,2016-01-02:18-34-02,1,586,PSI_Tray031_2016-01-02--18-34-02_top_1-3_589.png,p-3,210,270.6,31
264,11,45,20,2016-01-02:18-34-02,1,586,PSI_Tray031_2016-01-02--18-34-02_top_1-4_589.png,p-4,180,232,31
340,14,42,10,2016-01-02:18-34-02,1,586,PSI_Tray031_2016-01-02--18-34-02_top_1-5_589.png,p-5,290,362.8,31
462,14,42,40,2016-01-02:18-34-02,1,586,PSI_Tray031_2016-01-02--18-34-02_top_2-2_589.png,p-7,270,345.5,31
564,14,42,20,2016-01-02:18-34-02,1,586,PSI_Tray031_2016-01-02--18-34-02_top_2-4_589.png,p-9,210,271.5,31
643,8,48,10,2016-01-02:18-34-02,1,586,PSI_Tray031_2016-01-02--18-34-02_top_2-5_589.png,p-10,100,118,31
716,14,42,10,2016-01-02:18-34-02,1,586,PSI_Tray031_2016-01-02--18-34-02_top_3-1_589.png,p-11,200,258.5,31
795,8,48,10,2016-01-02:18-34-02,1,586,PSI_Tray031_2016-01-02--18-34-02_top_3-2_589.png,p-12,70,79,31
868,14,42,20,2016-01-02:18-34-02,1,586,PSI_Tray031_2016-01-02--18-34-02_top_3-3_589.png,p-13,180,229.5,31
947,11,45,50,2016-01-02:18-34-02,1,586,PSI_Tray031_2016-01-02--18-34-02_top_3-4_589.png,p-14,50,63.9,31
1003,14,42,10,2016-01-02:18-34-02,1,586,PSI_Tray031_2016-01-02--18-34-02_top_3-5_589.png,p-15,180,231.8,31
1082,11,45,10,2016-01-02:18-34-02,1,586,PSI_Tray031_2016-01-02--18-34-02_top_4-1_589.png,p-16,120,165,31
1158,14,42,60,2016-01-02:18-34-02,1,586,PSI_Tray031_2016-01-02--18-34-02_top_4-2_589.png,p-17,330,414.8,31
1280,14,42,10,2016-01-02:18-34-02,1,586,PSI_Tray031_2016-01-02--18-34-02_top_4-4_589.png,p-19,140,172,31
51,14,42,10,2016-01-03:09-03-58,1,596,PSI_Tray031_2016-01-03--09-03-58_top_1-1_599.png,p-1,220,266,31
130,7,49,20,2016-01-03:09-03-58,1,596,PSI_Tray031_2016-01-03--09-03-58_top_1-2_599.png,p-2,40,51.3,31
186,14,42,10,2016-01-03:09-03-58,1,596,PSI_Tray031_2016-01-03--09-03-58_top_1-3_599.png,p-3,210,270.6,31
265,11,45,20,2016-01-03:09-03-58,1,596,PSI_Tray031_2016-01-03--09-03-58_top_1-4_599.png,p-4,180,232,31
341,14,42,10,2016-01-03:09-03-58,1,596,PSI_Tray031_2016-01-03--09-03-58_top_1-5_599.png,p-5,290,362.8,31
463,14,42,40,2016-01-03:09-03-58,1,596,PSI_Tray031_2016-01-03--09-03-58_top_2-2_599.png,p-7,270,345.5,31
565,14,42,20,2016-01-03:09-03-58,1,596,PSI_Tray031_2016-01-03--09-03-58_top_2-4_599.png,p-9,210,271.5,31
644,7,49,10,2016-01-03:09-03-58,1,596,PSI_Tray031_2016-01-03--09-03-58_top_2-5_599.png,p-10,100,118,31
717,14,42,10,2016-01-03:09-03-58,1,596,PSI_Tray031_2016-01-03--09-03-58_top_3-1_599.png,p-11,200,258.5,31
796,7,49,10,2016-01-03:09-03-58,1,596,PSI_Tray031_2016-01-03--09-03-58_top_3-2_599.png,p-12,70,79,31
869,14,42,20,2016-01-03:09-03-58,1,596,PSI_Tray031_2016-01-03--09-03-58_top_3-3_599.png,p-13,180,229.5,31
948,11,45,60,2016-01-03:09-03-58,1,596,PSI_Tray031_2016-01-03--09-03-58_top_3-4_599.png,p-14,50,63.9,31
1004,14,42,10,2016-01-03:09-03-58,1,596,PSI_Tray031_2016-01-03--09-03-58_top_3-5_599.png,p-15,180,231.8,31
1083,11,45,10,2016-01-03:09-03-58,1,596,PSI_Tray031_2016-01-03--09-03-58_top_4-1_599.png,p-16,120,165,31
1159,14,42,60,2016-01-03:09-03-58,1,596,PSI_Tray031_2016-01-03--09-03-58_top_4-2_599.png,p-17,330,414.8,31
1281,14,42,10,2016-01-03:09-03-58,1,596,PSI_Tray031_2016-01-03--09-03-58_top_4-4_599.png,p-19,140,172,31
1389,14,42,10,2016-01-03:09-04-50,1,902,PSI_Tray032_2016-01-03--09-04-50_top_1-1_902.png,p-1,270,674.3,32
1491,4,52,20,2016-01-03:09-04-50,1,902,PSI_Tray032_2016-01-03--09-04-50_top_1-2_902.png,p-2,50,59,32
1555,14,42,30,2016-01-03:09-04-50,1,902,PSI_Tray032_2016-01-03--09-04-50_top_1-3_902.png,p-3,260,738.5,32
1657,12,44,20,2016-01-03:09-04-50,1,902,PSI_Tray032_2016-01-03--09-04-50_top_1-4_902.png,p-4,160,209,32
1750,14,42,10,2016-01-03:09-04-50,1,902,PSI_Tray032_2016-01-03--09-04-50_top_1-5_902.png,p-5,230,583.2,32
1900,14,42,60,2016-01-03:09-04-50,1,902,PSI_Tray032_2016-01-03--09-04-50_top_2-2_902.png,p-7,280,734.3,32
2028,14,42,10,2016-01-03:09-04-50,1,902,PSI_Tray032_2016-01-03--09-04-50_top_2-4_902.png,p-9,110,277.1,32
2130,8,48,10,2016-01-03:09-04-50,1,902,PSI_Tray032_2016-01-03--09-04-50_top_2-5_902.png,p-10,110,132,32
2212,14,42,10,2016-01-03:09-04-50,1,902,PSI_Tray032_2016-01-03--09-04-50_top_3-1_902.png,p-11,190,549.6,32
2314,8,48,40,2016-01-03:09-04-50,1,902,PSI_Tray032_2016-01-03--09-04-50_top_3-2_902.png,p-12,100,120,32
2396,14,42,30,2016-01-03:09-04-50,1,902,PSI_Tray032_2016-01-03--09-04-50_top_3-3_902.png,p-13,250,637.4,32
2498,6,50,20,2016-01-03:09-04-50,1,902,PSI_Tray032_2016-01-03--09-04-50_top_3-4_902.png,p-14,30,40,32
2562,14,42,10,2016-01-03:09-04-50,1,902,PSI_Tray032_2016-01-03--09-04-50_top_3-5_902.png,p-15,250,637.2,32
2664,12,44,10,2016-01-03:09-04-50,1,902,PSI_Tray032_2016-01-03--09-04-50_top_4-1_902.png,p-16,130,176,32
2757,14,42,40,2016-01-03:09-04-50,1,902,PSI_Tray032_2016-01-03--09-04-50_top_4-2_902.png,p-17,270,688.8,32
2907,14,42,50,2016-01-03:09-04-50,1,902,PSI_Tray032_2016-01-03--09-04-50_top_4-4_902.png,p-19,320,727.2,32
3035,14,42,20,2016-01-03:09-05-41,1,902,PSI_Tray033_2016-01-03--09-05-41_top_1-1_902.png,p-1,280,752.3,33
3137,4,52,40,2016-01-03:09-05-41,1,902,PSI_Tray033_2016-01-03--09-05-41_top_1-2_902.png,p-2,50,64.3,33
3201,14,42,60,2016-01-03:09-05-41,1,902,PSI_Tray033_2016-01-03--09-05-41_top_1-3_902.png,p-3,290,803.4,33
3303,12,44,20,2016-01-03:09-05-41,1,902,PSI_Tray033_2016-01-03--09-05-41_top_1-4_902.png,p-4,150,193,33
3396,14,42,10,2016-01-03:09-05-41,1,902,PSI_Tray033_2016-01-03--09-05-41_top_1-5_902.png,p-5,270,680.4,33
3546,14,42,50,2016-01-03:09-05-41,1,902,PSI_Tray033_2016-01-03--09-05-41_top_2-2_902.png,p-7,230,639.3,33
3674,14,42,60,2016-01-03:09-05-41,1,902,PSI_Tray033_2016-01-03--09-05-41_top_2-4_902.png,p-9,320,820.8,33
3776,8,48,10,2016-01-03:09-05-41,1,902,PSI_Tray033_2016-01-03--09-05-41_top_2-5_902.png,p-10,90,118,33
3858,14,42,10,2016-01-03:09-05-41,1,902,PSI_Tray033_2016-01-03--09-05-41_top_3-1_902.png,p-11,220,576.5,33
3960,8,48,60,2016-01-03:09-05-41,1,902,PSI_Tray033_2016-01-03--09-05-41_top_3-2_902.png,p-12,100,133.4,33
4042,14,42,50,2016-01-03:09-05-41,1,902,PSI_Tray033_2016-01-03--09-05-41_top_3-3_902.png,p-13,260,713.7,33
4144,5,51,60,2016-01-03:09-05-41,1,902,PSI_Tray033_2016-01-03--09-05-41_top_3-4_902.png,p-14,40,58.4,33
4208,14,42,30,2016-01-03:09-05-41,1,902,PSI_Tray033_2016-01-03--09-05-41_top_3-5_902.png,p-15,320,729.6,33
4310,12,44,10,2016-01-03:09-05-41,1,902,PSI_Tray033_2016-01-03--09-05-41_top_4-1_902.png,p-16,120,157,33
4403,14,42,50,2016-01-03:09-05-41,1,902,PSI_Tray033_2016-01-03--09-05-41_top_4-2_902.png,p-17,280,701.6,33
4553,14,42,50,2016-01-03:09-05-41,1,902,PSI_Tray033_2016-01-03--09-05-41_top_4-4_902.png,p-19,290,804.2,33
4681,14,42,10,2016-01-03:09-06-33,1,901,PSI_Tray034_2016-01-03--09-06-33_top_1-1_901.png,p-1,170,235.3,34
4783,7,49,10,2016-01-03:09-06-33,1,901,PSI_Tray034_2016-01-03--09-06-33_top_1-2_901.png,p-2,30,38.8,34
4847,14,42,10,2016-01-03:09-06-33,1,901,PSI_Tray034_2016-01-03--09-06-33_top_1-3_901.png,p-3,130,182.6,34
4949,12,44,20,2016-01-03:09-06-33,1,901,PSI_Tray034_2016-01-03--09-06-33_top_1-4_901.png,p-4,150,184,34
5042,14,42,10,2016-01-03:09-06-33,1,901,PSI_Tray034_2016-01-03--09-06-33_top_1-5_901.png,p-5,200,262.8,34
5192,14,42,40,2016-01-03:09-06-33,1,901,PSI_Tray034_2016-01-03--09-06-33_top_2-2_901.png,p-7,240,317.5,34
5320,14,42,20,2016-01-03:09-06-33,1,901,PSI_Tray034_2016-01-03--09-06-33_top_2-4_901.png,p-9,220,288.7,34
5422,8,48,10,2016-01-03:09-06-33,1,901,PSI_Tray034_2016-01-03--09-06-33_top_2-5_901.png,p-10,70,88.6,34
5504,14,42,10,2016-01-03:09-06-33,1,901,PSI_Tray034_2016-01-03--09-06-33_top_3-1_901.png,p-11,180,243.7,34
5606,8,48,20,2016-01-03:09-06-33,1,901,PSI_Tray034_2016-01-03--09-06-33_top_3-2_901.png,p-12,70,87.5,34
5688,14,42,60,2016-01-03:09-06-33,1,901,PSI_Tray034_2016-01-03--09-06-33_top_3-3_901.png,p-13,260,344.7,34
5790,3,53,40,2016-01-03:09-06-33,1,901,PSI_Tray034_2016-01-03--09-06-33_top_3-4_901.png,p-14,50,58.3,34
5854,14,42,30,2016-01-03:09-06-33,1,901,PSI_Tray034_2016-01-03--09-06-33_top_3-5_901.png,p-15,340,439.8,34
5956,12,44,20,2016-01-03:09-06-33,1,901,PSI_Tray034_2016-01-03--09-06-33_top_4-1_901.png,p-16,160,213,34
6049,14,42,20,2016-01-03:09-06-33,1,901,PSI_Tray034_2016-01-03--09-06-33_top_4-2_901.png,p-17,220,295.6,34
6199,14,42,60,2016-01-03:09-06-33,1,901,PSI_Tray034_2016-01-03--09-06-33_top_4-4_901.png,p-19,320,422.1,34
52,14,42,10,2016-01-03:13-11-11,1,602,PSI_Tray031_2016-01-03--13-11-11_top_1-1_605.png,p-1,220,266,31
131,7,49,30,2016-01-03:13-11-11,1,602,PSI_Tray031_2016-01-03--13-11-11_top_1-2_605.png,p-2,40,51.3,31
187,14,42,10,2016-01-03:13-11-11,1,602,PSI_Tray031_2016-01-03--13-11-11_top_1-3_605.png,p-3,210,270.6,31
266,10,46,20,2016-01-03:13-11-11,1,602,PSI_Tray031_2016-01-03--13-11-11_top_1-4_605.png,p-4,180,232,31
342,14,42,10,2016-01-03:13-11-11,1,602,PSI_Tray031_2016-01-03--13-11-11_top_1-5_605.png,p-5,290,362.8,31
464,14,42,40,2016-01-03:13-11-11,1,602,PSI_Tray031_2016-01-03--13-11-11_top_2-2_605.png,p-7,270,345.5,31
566,14,42,20,2016-01-03:13-11-11,1,602,PSI_Tray031_2016-01-03--13-11-11_top_2-4_605.png,p-9,210,271.5,31
645,7,49,10,2016-01-03:13-11-11,1,602,PSI_Tray031_2016-01-03--13-11-11_top_2-5_605.png,p-10,100,118,31
718,14,42,10,2016-01-03:13-11-11,1,602,PSI_Tray031_2016-01-03--13-11-11_top_3-1_605.png,p-11,200,258.5,31
797,7,49,10,2016-01-03:13-11-11,1,602,PSI_Tray031_2016-01-03--13-11-11_top_3-2_605.png,p-12,70,79,31
870,14,42,20,2016-01-03:13-11-11,1,602,PSI_Tray031_2016-01-03--13-11-11_top_3-3_605.png,p-13,180,229.5,31
949,10,46,60,2016-01-03:13-11-11,1,602,PSI_Tray031_2016-01-03--13-11-11_top_3-4_605.png,p-14,50,63.9,31
1005,14,42,10,2016-01-03:13-11-11,1,602,PSI_Tray031_2016-01-03--13-11-11_top_3-5_605.png,p-15,180,231.8,31
1084,10,46,10,2016-01-03:13-11-11,1,602,PSI_Tray031_2016-01-03--13-11-11_top_4-1_605.png,p-16,120,165,31
1160,14,42,60,2016-01-03:13-11-11,1,602,PSI_Tray031_2016-01-03--13-11-11_top_4-2_605.png,p-17,330,414.8,31
1282,14,42,10,2016-01-03:13-11-11,1,602,PSI_Tray031_2016-01-03--13-11-11_top_4-4_605.png,p-19,140,172,31
1390,14,42,10,2016-01-03:13-12-04,1,920,PSI_Tray032_2016-01-03--13-12-04_top_1-1_920.png,p-1,270,674.3,32
1492,4,52,30,2016-01-03:13-12-04,1,920,PSI_Tray032_2016-01-03--13-12-04_top_1-2_920.png,p-2,50,59,32
1556,14,42,40,2016-01-03:13-12-04,1,920,PSI_Tray032_2016-01-03--13-12-04_top_1-3_920.png,p-3,260,738.5,32
1658,11,45,20,2016-01-03:13-12-04,1,920,PSI_Tray032_2016-01-03--13-12-04_top_1-4_920.png,p-4,160,209,32
1751,14,42,10,2016-01-03:13-12-04,1,920,PSI_Tray032_2016-01-03--13-12-04_top_1-5_920.png,p-5,230,583.2,32
1901,14,42,80,2016-01-03:13-12-04,1,920,PSI_Tray032_2016-01-03--13-12-04_top_2-2_920.png,p-7,280,734.3,32
2029,14,42,10,2016-01-03:13-12-04,1,920,PSI_Tray032_2016-01-03--13-12-04_top_2-4_920.png,p-9,110,277.1,32
2131,8,48,20,2016-01-03:13-12-04,1,920,PSI_Tray032_2016-01-03--13-12-04_top_2-5_920.png,p-10,110,132,32
2213,14,42,10,2016-01-03:13-12-04,1,920,PSI_Tray032_2016-01-03--13-12-04_top_3-1_920.png,p-11,190,549.6,32
2315,7,49,40,2016-01-03:13-12-04,1,920,PSI_Tray032_2016-01-03--13-12-04_top_3-2_920.png,p-12,100,120,32
2397,14,42,40,2016-01-03:13-12-04,1,920,PSI_Tray032_2016-01-03--13-12-04_top_3-3_920.png,p-13,250,637.4,32
